Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Soil_Class,Geology_Class,LULC_Class_Name_WorldCover,Coordinate_Precision,N_Raster_Cells_Imputed,MCDM_Score,MCDM_Class,National_Model_Class
loc_00708,Tabant,31.65948611111111,-6.425027777777778,Béni Mellal-Khénifra,81.21590444777652,30.185948811286384,20.0981201171875,1896.2392578125,0.55,75327.98165940848,,,,point,0,,,
loc_00709,Grenier Sidi Moussa,31.65757777777777,-6.432652777777778,Béni Mellal-Khénifra,191.29812881675903,27.42386777108992,17.2624072265625,1946.95166015625,0.15,75607.07765257906,,,,point,0,,,
loc_00710,Site Sidi Moussa,31.65786111111111,-6.436194444444444,Béni Mellal-Khénifra,22.39101199944271,18.93896139587476,11.519208984375,1854.02783203125,0.15,75609.51104285796,,,,point,0,,,
loc_00711,Aguered N'Ouzrou,31.653125,-6.438833333333333,Béni Mellal-Khénifra,492.6936811396738,3.598036173464096,2.15205078125,1845.783203125,0.15,76159.30673587287,,,,point,0,,,
loc_00712,Ait Bouguemez,31.647419444444445,-6.451566666666666,Béni Mellal-Khénifra,609.6193723796487,13.84980396947579,8.530205078125,1833.1148681640625,0.15,76925.5857090517,,,,point,0,,,
loc_00713,Kimmeridgian Reef of Cap Ghir,30.625833333333333,-9.865,Souss-Massa,133.70450400013135,5.715622825969861,3.468275451660156,33.907676696777344,0.35,35304.92146034886,,,,point,0,,,
loc_00714,Reef of the main fossils at Cap Ghir,30.63305555555556,-9.887777777777778,Souss-Massa,549.3468516866135,3.752225096307466,2.031189727783203,16.78900146484375,0.15,37496.11635796355,,,,point,0,,,
loc_00715,The Tamri estuary,30.711111111111112,-9.854722222222222,Souss-Massa,357.36125349410287,2.207480335762092,1.9722644805908205,2.9816575050354004,0.15,41432.85323587444,,,,point,0,,,
loc_00716,The Timlaline gorges,30.766666666666666,-9.8275,Souss-Massa,604.7498127197854,10.52088429728474,6.384620971679688,48.34831619262695,0.1,45003.99638502272,,,,point,0,,,
loc_00717,Dayet Aoua,33.652,-5.032997222222222,,220.75025722293896,0.0,0.0,1463.0,0.15,15454.227805565171,,,,point,0,,,
loc_00718,Cambrian Gres-Quartzitic Facies,32.718325,-7.937405555555555,Marrakech-Safi,96.09745327289428,13.343506382817235,7.108487548828125,277.1278076171875,0.15,43329.21372211004,,,,point,0,,,
loc_00719,Conglomerates of Machraâ Ben Abbou,32.62585555555555,-7.809649999999999,Marrakech-Safi,651.4971283109535,7.105867388801059,4.422418212890625,271.1191101074219,0.2,45213.59649316382,,,,point,0,,,
loc_00720,Conglomerates of Sidi Abdelah,32.54581388888889,-7.831752777777777,Marrakech-Safi,490.4828147374809,3.2519866192380893,1.82594970703125,342.6968078613281,0.2,36117.240971046165,,,,point,0,,,
loc_00721,Conglomerates of Kef El Mounib,32.44246111111111,-7.944344444444445,Marrakech-Safi,986.1109767544298,8.01968775749554,4.3587255859375,549.7748413085938,0.2,22657.113094376327,,,,point,0,,,
loc_00722,Granite of Sebt Brikiine,32.29926944444444,-8.038086111111111,Marrakech-Safi,1648.2598851961234,1.9633710812015104,1.002093505859375,465.57525634765625,0.2,10068.44023590297,,,,point,0,,,
loc_00723,Micashiste of Lalla Titaf,32.249405555555555,-7.97335,Marrakech-Safi,348.91958491642424,1.0946539779668272,0.706624755859375,461.9107360839844,0.2,1838.1038808736128,,,,point,0,,,
loc_00724,Pegmatite of Sidi Bouathmane,31.89772777777777,-7.953302777777778,Marrakech-Safi,494.7447229912838,4.89583367159301,2.4387255859375,525.2009887695312,0.2,30423.6022114389,,,,point,0,,,
loc_00725,Pyrrhotites of Kettara,30.947883333333333,-8.265052777777777,Marrakech-Safi,89.39901951112027,8.860613730240903,3.6091796875,1315.20263671875,0.55,79049.98293485623,,,,point,0,,,
loc_00726,Imi-n-Ifri natural bridge,31.73014444444444,-6.969363888888889,Béni Mellal-Khénifra,612.5446733102569,10.814198933637302,5.540400390625,1062.60693359375,0.15,88789.11406785413,,,,point,0,,,
loc_00727,"Dinosaur footprints, Iwariden",31.726241666666667,-6.867927777777778,Béni Mellal-Khénifra,190.7933740708241,3.505300613048995,2.203623046875,973.1372680664062,0.35,83204.68167496259,,,,point,0,,,
loc_00728,Jbel Rat ascension,31.572263888888887,-6.635019444444444,Béni Mellal-Khénifra,4332.905883529068,24.234426246400307,15.988427734375,2380.565185546875,0.15,77105.1450515275,,,,point,0,,,
loc_00729,Jbel M'Goun ascension,31.63596111111111,-6.529952777777778,Béni Mellal-Khénifra,46.781952900313634,30.482024558489226,19.80177734375,1684.9814453125,0.55,79406.6182770257,,,,point,0,,,
loc_00730,Ait Bouguemez valley trek,31.65081111111111,-6.461511111111111,Béni Mellal-Khénifra,79.82012244937184,9.500734641853803,5.526689453125,1826.3768310546875,0.15,76670.32717938808,,,,point,0,,,
loc_00731,"Dinosaur footprints, Ibakaliwine",31.6842,-6.371152777777778,Béni Mellal-Khénifra,494.7922263065107,27.861503508470594,17.78671875,2070.109619140625,0.15,72295.4465896704,,,,point,0,,,
loc_00732,Hiking lake Izoughar,31.736925,-6.314761111111111,Béni Mellal-Khénifra,949.567858403306,27.25192188864972,18.340546875,2717.210693359375,0.15,66512.63016120752,,,,point,0,,,
loc_00733,Jbel Azourki ascension,31.79435833333333,-6.1931,Béni Mellal-Khénifra,1102.8685665506812,22.9118566255286,13.223310546875,2618.9697265625,0.15,61896.78730052869,,,,point,0,,,
loc_00734,Taghia sources,31.821613888888887,-6.089266666666666,Béni Mellal-Khénifra,2621.388748572476,32.3031021969964,22.1813232421875,1782.3016357421875,0.55,62189.845140477744,,,,point,0,,,
loc_00735,Cliffs of Ait Abdi Plateau,31.94306388888889,-6.076766666666667,Béni Mellal-Khénifra,545.3300166901108,29.330225448027143,19.2705126953125,1716.66845703125,0.55,50691.41051547455,,,,point,0,,,
loc_00736,Hiking around Imsfran Cathedral,31.98318055555556,-6.121394444444444,Béni Mellal-Khénifra,369.37472326988745,26.401522873410343,19.155244140625,1206.1207275390625,0.55,44722.61771320368,,,,point,0,,,
loc_00737,Panoramic view of the Bin El Ouidane dam,32.102986111111115,-6.296983333333333,Béni Mellal-Khénifra,1694.6721849549774,11.039334498959423,5.431171875,1857.2574462890625,0.15,26249.89137450551,,,,point,0,,,
loc_00738,Panoramic view of the Tadla plain,32.18390833333333,-6.5110166666666665,Béni Mellal-Khénifra,277.4583641052375,32.58054335564649,23.65052734375,1120.0401611328125,0.55,22340.40632716525,,,,point,0,,,
loc_00739,Panorama of the Atlas Front,31.95245555555556,-4.472580555555556,Drâa-Tafilalet,42.32809598707493,1.887345655644861,1.1114501953125,1060.02978515625,0.1,4466.351748104332,,,,point,0,,,
loc_00740,South Atlas Fault,31.977077777777776,-4.483280555555556,Drâa-Tafilalet,40.39420829872261,4.761856265813312,2.307236328125,1079.700439453125,0.1,7072.541485716908,,,,point,0,,,
loc_00741,Jbel Hamdoun Anticline Structure,31.98295,-4.500036111111111,Drâa-Tafilalet,204.49515659325965,4.742758485767381,2.025986328125,1133.753173828125,0.1,8636.451812065772,,,,point,0,,,
loc_00742,Jurassic/Cretaceous Contact,31.999597222222224,-4.4928638888888885,Drâa-Tafilalet,144.12575309265085,5.0669789588571845,2.3549072265625,1166.3497314453125,0.1,9603.05821690875,,,,point,0,,,
loc_00743,Perched Syncline Between Two Atlassic Faults,32.02611111111111,-4.467666666666667,Drâa-Tafilalet,52.73378528490871,1.8808566722616853,1.1707568359375,1140.615234375,0.1,11243.857885951216,,,,point,0,,,
loc_00744,Ait Atmane Fault (Amzouj Fault),32.02828888888889,-4.441061111111111,Drâa-Tafilalet,29.44252814577457,6.47626409872616,4.166591796875,1158.43603515625,0.1,11050.15625381149,,,,point,0,,,
loc_00745,Panorama of El Hassan Addakhil Dam,32.04982777777778,-4.404466666666667,Drâa-Tafilalet,16.069040906681,20.78077582070827,13.8347412109375,1362.9739990234375,0.1,13712.961313791322,,,,point,0,,,
loc_00746,Dermchane Waterfall,32.05456944444444,-4.483105555555556,Drâa-Tafilalet,3295.2174275436323,36.458560705353406,22.750673828125,1465.2216796875,0.1,14698.844388960888,,,,point,0,,,
loc_00747,Plainof Fezouata Shales,30.42605555555556,-5.644177777777777,Drâa-Tafilalet,1323.3867855926555,1.762278623930808,0.90785888671875,814.4889526367188,0.1,21476.709363227503,,,,point,0,,,
loc_00748,Fossiliferous outcropof Fezouata Shales 1,30.44685277777777,-5.616483333333333,Drâa-Tafilalet,2771.152624700629,11.089133622735494,6.3847509765625,1015.1376342773438,0.1,24946.33460987189,,,,point,0,,,
loc_00749,Fossiliferous outcropof Fezouata Shales 2,30.426875000000003,-5.626283333333334,Drâa-Tafilalet,577.2753276120852,2.587995992573852,1.65242431640625,846.08544921875,0.1,23015.074400104524,,,,point,0,,,
loc_00750,Fossiliferous outcropof Fezouata Shales 3,30.46266111111111,-5.639013888888888,Drâa-Tafilalet,4721.159073946342,1.893358145047759,1.0767431640625,871.1193237304688,0.1,24188.81423129525,,,,point,0,,,
loc_00751,Block1: Condensed series Block 2: Hardground,30.434141666666665,-5.606144444444444,Drâa-Tafilalet,1363.0971738828805,43.95132562955378,35.8341943359375,1266.179443359375,0.1,25098.364238872204,,,,point,0,,,
loc_00752,Desert landforms 1,30.31458888888889,-5.568783333333333,Drâa-Tafilalet,10070.2597001146,7.297421545727592,3.78796630859375,726.7024536132812,0.1,25786.74317263547,,,,point,0,,,
loc_00753,Desert landforms 2,30.22558888888889,-5.555236111111111,Drâa-Tafilalet,1800.6479069903671,0.7712848778985548,0.49417724609375,661.8984985351562,0.1,29351.44427810735,,,,point,0,,,
loc_00754,The members of the first Bani are horizontal,29.9411,-5.5833916666666665,Drâa-Tafilalet,539.9326581208217,1.5106468459510831,0.65526611328125,598.0836181640625,0.1,49444.03136040957,,,,point,0,,,
loc_00755,The first Bani constitutes a naturalbar that blocks sand deposits,30.39215,-5.767797222222222,Drâa-Tafilalet,2527.5192523217943,1.2841686489059716,0.61544677734375,740.5068969726562,0.1,9752.594449303788,,,,point,0,,,
loc_00756,Ediacaran dyke structures,31.352991666666668,-5.718,Drâa-Tafilalet,4845.724816331103,7.319314570764393,4.1070361328125,1528.5802001953125,0.1,25779.37964697696,,,,point,0,,,
loc_00757,Ediacaran-Lower Cambrian contact,31.355447222222224,-5.719055555555555,Drâa-Tafilalet,4562.417504753855,10.605084684927215,6.3538671875,1550.660888671875,0.1,25651.13996167852,,,,point,0,,,
loc_00758,Lower Cambrian “Brèche à Micmacca”,31.355397222222223,-5.7198166666666665,Drâa-Tafilalet,4527.842516729936,10.120651205523885,4.5212548828125,1550.5753173828125,0.1,25705.365015017567,,,,point,0,,,
loc_00759,Middle Cambrian Paradoxides-type trilobites,31.355894444444445,-5.718358333333334,Drâa-Tafilalet,4557.999518826895,10.856510133663985,6.54265625,1558.9259033203125,0.1,25569.3878900334,,,,point,0,,,
loc_00760,Middle Cambrian regression sequences,31.36165555555556,-5.734269444444444,Drâa-Tafilalet,3289.757158461714,13.93144416936415,8.1667431640625,1455.087890625,0.1,26201.278925994506,,,,point,0,,,
loc_00761,Lower Ordovician oncolite structures,31.36876388888889,-5.735255555555556,Drâa-Tafilalet,2522.7737423376875,3.7451689025752617,2.47064453125,1426.4842529296875,0.1,25741.98506289473,,,,point,0,,,
loc_00762,Middle Ordovician burrows and oolitic iron,31.37255,-5.7333694444444445,Drâa-Tafilalet,2231.815537592573,7.087918643430478,6.1203955078125,1432.091552734375,0.1,25330.45105616865,,,,point,0,,,
loc_00763,Upper Ordovician bioturbation and karstification,31.38072777777778,-5.732627777777778,Drâa-Tafilalet,1564.489539010067,1.358055039016007,0.5103759765625,1399.0615234375,0.1,24691.001260060257,,,,point,0,,,
loc_00764,Upper Ordovician sequences and faults,31.37605,-5.735016666666667,Drâa-Tafilalet,1819.044334441564,7.803430684383193,4.253837890625,1420.672119140625,0.1,25197.44938974496,,,,point,0,,,
loc_00765,Visean–Infra-Cenomanian unconformity,31.434166666666663,-5.645,Drâa-Tafilalet,551.1427744978039,7.348141956268375,3.846708984375,1349.5887451171875,0.1,14507.759894766526,,,,point,0,,,
loc_00766,Quaternary fluvial terraces,31.43638888888889,-5.645555555555555,Drâa-Tafilalet,311.1745866003151,3.94041227560719,1.5067822265625,1342.25146484375,0.1,14383.45506179909,,,,point,0,,,
loc_00767,Infra-Cenomanian gypsum & Quaternary travertine,31.44083333333333,-5.647777777777777,Drâa-Tafilalet,160.97797629022324,4.9579735272592185,2.441259765625,1356.89697265625,0.1,14226.847708493431,,,,point,0,,,
loc_00768,Cenomanian–Turonian lithified and flint-rich limestone,31.444166666666668,-5.654722222222222,Drâa-Tafilalet,702.9231546357436,16.290664522459927,11.210322265625,1411.417236328125,0.1,14522.347318548527,,,,point,0,,,
loc_00769,Senonian–Neogene basalt unconformity,31.44833333333333,-5.6625000000000005,Drâa-Tafilalet,1529.2361795074316,27.080154308998782,16.9708740234375,1491.4305419921875,0.1,14865.486210231084,,,,point,0,,,
loc_00770,Neogene volcano-sedimentary deposits,31.45555555555556,-5.662777777777778,Drâa-Tafilalet,2179.725072519623,8.175413704319237,4.8755859375,1528.9168701171875,0.1,14464.97414458479,,,,point,0,,,
loc_00771,Paleocene fossiliferous limestone,31.451666666666664,-5.664722222222222,Drâa-Tafilalet,1944.0435194546696,4.150965030009761,2.1596337890625,1501.218994140625,0.1,14845.549165181246,,,,point,0,,,
loc_00772,Geosite 1,31.336166666666667,-5.593294444444444,Drâa-Tafilalet,955.3623066546228,18.997643622951724,11.9714697265625,1750.4129638671875,0.1,21416.52119697395,,,,point,0,,,
loc_00773,Geosite 2,31.434561111111112,-5.989994444444444,Drâa-Tafilalet,517.2315671375151,19.16049098187564,11.735791015625,1653.18017578125,0.15,44568.45981438564,,,,point,0,,,
loc_00774,Geosite 3,31.52831944444444,-5.9246944444444445,Drâa-Tafilalet,2.728864751244875,44.26755952634549,31.7216015625,1802.60400390625,0.1,37308.49645840882,,,,point,0,,,
loc_00775,Geosite 4,30.854141666666667,-6.802416666666667,Drâa-Tafilalet,324.299035575826,13.354969917230692,8.0634375,1231.7174072265625,0.1,12694.60883687529,,,,point,0,,,
loc_00776,Geosite 5,30.758930555555555,-6.642613888888889,Drâa-Tafilalet,2259.4042924192468,24.57603898521563,15.2842578125,1515.8836669921875,0.1,31268.6513475538,,,,point,0,,,
loc_00777,Geosite 6,30.524880555555555,-6.443355555555556,Drâa-Tafilalet,10483.097590498488,18.315560793122263,10.675654296875,1435.36669921875,0.1,62127.27738808925,,,,point,0,,,
loc_00778,Geosite 8,30.283786111111112,-6.432008333333334,Drâa-Tafilalet,2157.488697173124,7.933352544763471,4.419267578125,1319.1253662109375,0.1,57331.11738719668,,,,point,0,,,
loc_00779,Geosite 9,30.52151111111111,-7.246663888888889,Drâa-Tafilalet,1856.930303770896,1.2324617467516426,0.6689501953125,1442.3902587890625,0.1,54729.02908355119,,,,point,0,,,
loc_00780,Kerrouchène,32.812261111111106,-5.319172222222222,Béni Mellal-Khénifra,1503.047526147938,9.006925706475753,5.4903662109375,1382.8548583984375,0.2,56126.1589732709,,,,point,0,,,
loc_00781,Aghbaloun Assounane,32.91218611111111,-5.335925,Béni Mellal-Khénifra,506.37012822904165,0.3037313202756146,0.1243115234375,1644.242919921875,0.2,58930.36807611303,,,,point,0,,,
loc_00782,Aguelmam Admar Izam,33.10306388888889,-5.394455555555556,Béni Mellal-Khénifra,1042.935270023055,0.0,0.0,1547.5,0.9,39991.20691626973,,,,point,0,,,
loc_00783,Aguelmam Almis Guigou,32.97318333333334,-5.443508333333334,Béni Mellal-Khénifra,2818.741149249631,0.0,0.0,1491.0,0.9,55092.10285334846,,,,point,0,,,
loc_00784,Aguelmam Dial Tachnkourt,33.145561111111114,-5.386361111111111,Béni Mellal-Khénifra,3181.7702664366984,1.5200936115104724,0.4724365234375,1588.6456298828125,0.9,35363.93523819622,,,,point,0,,,
loc_00785,Aguelmam Miammi,32.90421944444444,-5.373591666666666,Béni Mellal-Khénifra,1802.8492986739552,0.6864969504035057,0.284765625,1472.3189697265625,0.15,60498.43368608615,,,,point,0,,,
loc_00786,Aguelmam n’Harcha,33.13122222222222,-5.351230555555556,Béni Mellal-Khénifra,174.00692865936054,0.6922217647772733,0.2334765625,1613.2445068359375,0.15,35625.884072116365,,,,point,0,,,
loc_00787,Aguelmam Ou Houli,33.129616666666664,-5.359891666666666,Béni Mellal-Khénifra,213.7882602615589,1.0238293583344504,0.24791015625,1629.0,0.9,36063.416659736926,,,,point,0,,,
loc_00788,Aguelmam Sidi Abderahman Ou Said,33.085411111111114,-5.400916666666667,Béni Mellal-Khénifra,652.3334499599998,0.9610851170204696,0.407080078125,1537.404541015625,0.2,42034.06040428054,,,,point,0,,,
loc_00789,Lac Ajdir,32.96297222222223,-5.434805555555556,Béni Mellal-Khénifra,2155.482213661136,3.3143623707813616,1.72482421875,1614.3389892578125,0.15,55864.62888383918,,,,point,0,,,
loc_00790,Oum Er-Rbiaa,33.05158888888889,-5.412147222222223,Béni Mellal-Khénifra,387.4956515179565,28.11133065518405,14.9716064453125,1253.29541015625,0.35,45910.56243221404,,,,point,0,,,
loc_00791,Taguelmant Yéj,32.97243888888889,-5.569052777777777,Béni Mellal-Khénifra,3576.5100594990254,5.238348024402762,2.9110595703125,1288.5782470703125,0.2,60427.89113431661,,,,point,0,,,
loc_00792,Tiguelmamines,32.90577222222222,-5.343172222222222,Béni Mellal-Khénifra,818.123929530251,0.0,0.0,1621.5,0.9,59751.8343891213,,,,point,0,,,
loc_00793,Aghbal,33.044958333333334,-5.480861111111111,Béni Mellal-Khénifra,1594.709676517359,19.41941592788213,9.510908203125,1240.904052734375,0.35,49320.07069810012,,,,point,0,,,
loc_00794,Aït Ou Hammou,33.05758333333333,-5.379052777777777,Béni Mellal-Khénifra,324.4396370358244,20.69685643017963,15.6194970703125,1328.5634765625,0.55,44212.57142192824,,,,point,0,,,
loc_00795,Aferrane,33.026,-5.460927777777778,Béni Mellal-Khénifra,243.7178642252088,0.5226177890969289,0.307080078125,1462.8255615234375,0.15,50351.37235431508,,,,point,0,,,
loc_00796,Ahoussal,32.964169444444444,-5.316977777777778,Béni Mellal-Khénifra,4695.988437505262,9.698149276429357,3.73173828125,1896.369140625,0.15,52937.18026511598,,,,point,0,,,
loc_00797,Ajdir,32.96297222222223,-5.434805555555556,Béni Mellal-Khénifra,2155.482213661136,3.3143623707813616,1.72482421875,1614.3389892578125,0.15,55864.62888383918,,,,point,0,,,
loc_00798,Al Maarad,33.005766666666666,-5.501008333333333,Béni Mellal-Khénifra,823.9870390418736,4.368247468670526,2.6121923828125,1536.5673828125,0.55,54047.3180135951,,,,point,0,,,
loc_00799,Azegza,32.99203333333333,-5.471388888888889,Béni Mellal-Khénifra,972.2593802785484,0.9662631234071676,0.1932568359375,1513.5,0.1,54184.4413799508,,,,point,0,,,
loc_00800,Iferaoun,33.14539444444444,-5.383291666666667,Béni Mellal-Khénifra,2957.828961060005,2.5794256120241603,1.2956396484375,1590.1275634765625,0.15,35261.97071587067,,,,point,0,,,
loc_00801,Ifrennta,33.15681111111111,-5.365311111111111,Béni Mellal-Khénifra,2217.764582176804,1.281156362506869,0.6450048828125,1654.8311767578125,0.9,33430.12564005627,,,,point,0,,,
loc_00802,Kssouatène,33.12797777777778,-5.385097222222223,Béni Mellal-Khénifra,1817.7550306816588,2.236278931061284,1.4755029296875,1592.8729248046875,0.15,37101.2487897675,,,,point,0,,,
loc_00803,Mirssa,32.952450000000006,-5.291522222222223,Béni Mellal-Khénifra,4426.679742190143,1.396191283301942,0.8699169921875,1927.308837890625,0.15,53907.71267570962,,,,point,0,,,
loc_00804,Missartène,32.99635555555555,-5.447777777777778,Béni Mellal-Khénifra,2858.511326914456,1.6066481654976872,0.9056689453125,1554.19482421875,0.2,52855.34465998984,,,,point,0,,,
loc_00805,Ouaousseguerna,33.156302777777775,-5.4298777777777785,Béni Mellal-Khénifra,4233.129954607365,2.264037527043421,1.3074072265625,1573.3250732421875,0.15,36218.8762825563,,,,point,0,,,
loc_00806,Ouiouane,33.12708333333333,-5.345638888888889,Béni Mellal-Khénifra,254.2779637592052,5.566267387469336,2.7933642578125,1604.4031982421875,0.15,35897.87589812893,,,,point,0,,,
loc_00807,Ounane,33.15134444444444,-5.408222222222222,Béni Mellal-Khénifra,5098.622367039528,2.952504714138422,1.7802001953125,1566.2850341796875,0.15,35695.92210464348,,,,point,0,,,
loc_00808,Taboughout,32.944266666666664,-5.483897222222223,Béni Mellal-Khénifra,175.16953091705935,1.769026887009956,1.008427734375,1498.572509765625,0.2,59507.28800052863,,,,point,0,,,
loc_00809,Taboughout Nord,32.95751388888889,-5.494613888888889,Béni Mellal-Khénifra,1090.0220191369697,8.516794134055417,3.6124951171875,1536.287353515625,0.15,58578.54535028317,,,,point,0,,,
loc_00810,Tigouyal,32.969319444444444,-5.374294444444444,Béni Mellal-Khénifra,2586.834357009768,8.65829700753978,4.440439453125,1624.6263427734375,0.1,53487.70527234621,,,,point,0,,,
loc_00811,Tizaraght,32.961666666666666,-5.471636111111112,Béni Mellal-Khénifra,92.52467382516168,1.963838631182024,0.9017822265625,1574.4461669921875,0.15,57276.67159039501,,,,point,0,,,
