Locality ID,Geological Domain,Region,Geosite Name,Geosite Type,Reference,Title,Latitude,Longitude,Accessibility Class,
loc_01058,Middle Atlas,Fés-Meknés,El Malekef,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.74125556,-4.140458333,Difficult,
loc_01059,Middle Atlas,Fés-Meknés,El Oulja,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.035275,-4.197847222,Difficult,
loc_01060,Middle Atlas,Fés-Meknés,El Qalaâ,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.93088611,-3.990883333,Difficult,
loc_01061,Middle Atlas,Fés-Meknés,El-Malekef,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.75816944,-4.120233333,Difficult,
loc_01062,Middle Atlas,Fés-Meknés,Feldi,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.18620278,-4.955027778,Difficult,
loc_01063,Middle Atlas,Fés-Meknés,Ghar Bied,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.09611389,-4.022816667,Difficult,
loc_01064,Middle Atlas,Fés-Meknés,Gouffre aux pigeons,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.73023611,-4.999361111,Moderate,
loc_01065,Middle Atlas,Fés-Meknés,Gouffre Friouato,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.10470833,-4.072527778,Difficult,
loc_01066,Middle Atlas,Fés-Meknés,Grotte Chaâra,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.95571667,-4.246575,Moderate,
loc_01067,Middle Atlas,Fés-Meknés,Grotte El Kalaa,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.93854722,-4.005055556,Difficult,
loc_01068,Middle Atlas,Fés-Meknés,Ich Maakel I,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.00116111,-4.06465,Difficult,
loc_01069,Middle Atlas,Fés-Meknés,Ich Maakel II,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.00245833,-4.065419444,Difficult,
loc_01070,Middle Atlas,Fés-Meknés,Ich Maakel III,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.00396111,-4.072811111,Difficult,
loc_01071,Middle Atlas,Fés-Meknés,Ifrah,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.55974444,-4.930127778,Easy,
loc_01072,Middle Atlas,Fés-Meknés,Ifri Ahnachen,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.016525,-4.155694444,Difficult,
loc_01073,Middle Atlas,Fés-Meknés,Ifri Azeroual,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.84382778,-4.382872222,Difficult,
loc_01074,Middle Atlas,Fés-Meknés,Ifri Broud,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.69503611,-4.211777778,Difficult,
loc_01075,Middle Atlas,Fés-Meknés,Ifri Ichac,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.43965278,-4.333786111,Difficult,
loc_01076,Middle Atlas,Fés-Meknés,Ifri Jider,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.70168056,-4.101058333,Difficult,
loc_01077,Middle Atlas,Fés-Meknés,Ifri Ljahac,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.62057222,-4.2511,Difficult,
loc_01078,Middle Atlas,Fés-Meknés,Ifri n′Oudey (gouffre du juif),,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.84540833,-4.400225,Easy,
loc_01079,Middle Atlas,Fés-Meknés,Ifri n′Tioutchilt,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.47003889,-4.218186111,Difficult,
loc_01080,Middle Atlas,Fés-Meknés,Ifri Ouska,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.30174167,-5.18895,Easy,
loc_01081,Middle Atlas,Fés-Meknés,Ighrenba,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.19639167,-4.934025,Difficult,
loc_01082,Middle Atlas,Fés-Meknés,Jbel Aoua,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.64745,-5.048152778,Difficult,
loc_01083,Middle Atlas,Fés-Meknés,Kef Admam,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.02674444,-4.152305556,Difficult,
loc_01084,Middle Atlas,Fés-Meknés,Kef Aïn Hallouf,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.01424722,-4.164633333,Difficult,
loc_01085,Middle Atlas,Fés-Meknés,Kef Anghara,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.67386667,-4.196825,Difficult,
loc_01086,Middle Atlas,Fés-Meknés,Kef Bab Mfraj,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.09526389,-4.111138889,Difficult,
loc_01087,Middle Atlas,Fés-Meknés,Kef Bou Hayati,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.09401111,-4.098588889,Difficult,
loc_01088,Middle Atlas,Fés-Meknés,Kef Bou Hayati I,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.09700278,-4.109327778,Difficult,
loc_01089,Middle Atlas,Fés-Meknés,Kef Bou Hayati II,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.10054444,-4.103702778,Difficult,
loc_01090,Middle Atlas,Fés-Meknés,Kef dial R′Kam,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.69868889,-4.108175,Difficult,
loc_01091,Middle Atlas,Fés-Meknés,Kef El Ahnach,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.95576667,-4.229058333,Difficult,
loc_01092,Middle Atlas,Fés-Meknés,Kef El Bouk,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.05961389,-4.130733333,Difficult,
loc_01093,Middle Atlas,Fés-Meknés,Kef El Fiss,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.06856667,-3.999666667,Difficult,
loc_01094,Middle Atlas,Fés-Meknés,Kef El Hmam,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.797325,-4.410802778,Difficult,
loc_01095,Middle Atlas,Fés-Meknés,Kef el Jnoun,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.02441667,-4.149761111,Difficult,
loc_01096,Middle Atlas,Fés-Meknés,Kef El Ma,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.08997778,-4.108769444,Difficult,
loc_01097,Middle Atlas,Fés-Meknés,Kef El Mohand,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.957425,-4.230377778,Difficult,
loc_01098,Middle Atlas,Fés-Meknés,Kef El Sao,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.13053611,-4.044863889,Difficult,
loc_01099,Middle Atlas,Fés-Meknés,Kef El Seroual,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.98164722,-4.218966667,Difficult,
loc_01100,Middle Atlas,Fés-Meknés,Kef Hazar,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.09831944,-4.045938889,Difficult,
loc_01101,Middle Atlas,Fés-Meknés,Kef Idra,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.99099167,-4.143722222,Difficult,
loc_01102,Middle Atlas,Fés-Meknés,Kef Izoura,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.09401111,-4.098588889,Difficult,
loc_01103,Middle Atlas,Fés-Meknés,Kef Kaouane,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.96104722,-4.247527778,Difficult,
loc_01104,Middle Atlas,Fés-Meknés,Kef Karia,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.14323056,-4.008675,Difficult,
loc_01105,Middle Atlas,Fés-Meknés,Kef Maakel El Tahtani,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.008225,-4.074116667,Difficult,
loc_01106,Middle Atlas,Fés-Meknés,Kef Meghous,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.96685556,-4.172941667,Difficult,
loc_01107,Middle Atlas,Fés-Meknés,Kef Targat,SG&Me,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.02358611,-4.139525,Moderate,
loc_01108,Middle Atlas,Fés-Meknés,Kef Toumat,SG&Me,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.84683611,-4.393052778,Difficult,
loc_01109,Middle Atlas,Fés-Meknés,Kef Zaarour,"S,G&PG","Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.84588889,-4.390769444,Moderate,
loc_01110,Middle Atlas,Fés-Meknés,Kef-El-Mers-Ahmed,"S,G&PG","Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.08272778,-4.04535,Difficult,
loc_01111,Middle Atlas,Fés-Meknés,Kef-Nahal-Tikhoubaï,"SG,Mo&PG","Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.00467222,-4.047447222,Difficult,
loc_01112,Middle Atlas,Fés-Meknés,Kissarite,SG,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.21616111,-5.353725,Moderate,
loc_01113,Middle Atlas,Fés-Meknés,Louta,St&SG,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.02670278,-4.110097222,Moderate,
loc_01114,Middle Atlas,Fés-Meknés,Meshoul,SG&Ec,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.05495,-4.098080556,Difficult,
loc_01115,Middle Atlas,Fés-Meknés,Meshoul I,SG&Ec,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.0603,-4.107436111,Difficult,
loc_01116,Middle Atlas,Fés-Meknés,Mimejad,SG&Ec,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,32.98783333,-5.266194444,Moderate,
loc_01117,Middle Atlas,Fés-Meknés,Moutferaoun,SG,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.64672222,-4.809791667,Moderate,
loc_01118,Middle Atlas,Fés-Meknés,Ouled-Ayach,SG,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.04631111,-4.037383333,Difficult,
loc_01119,Sahara,Fés-Meknés,Poljé Ain El Aouda,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.10286667,-4.032969444,Difficult,
loc_01120,Sahara,Fés-Meknés,Poljé Beni Mkoud,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.88270278,-4.301880556,Difficult,
loc_01121,Sahara,Fés-Meknés,Poljé Chaâra,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.97953056,-4.226177778,Difficult,
loc_01122,Sahara,Fés-Meknés,Poljé El Ghar,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.90261111,-4.279113889,Difficult,
loc_01123,Sahara,Fés-Meknés,Poljé Kaouane,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.95137222,-4.268180556,Difficult,
loc_01124,Sahara,Fés-Meknés,Poljé Laarouch,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.93301944,-4.264333333,Moderate,
loc_01125,Sahara,Fés-Meknés,Poljé Madegh,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.94747778,-4.231369444,Moderate,
loc_01126,Sahara,Fés-Meknés,Ras El Oued (Oued el bared),,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.85398889,-4.002897222,Difficult,
loc_01127,Sahara,Fés-Meknés,Sidi Amar,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.72283889,-4.261372222,Difficult,
loc_01128,Sahara,Fés-Meknés,Sidi Maanar,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.73171667,-5.023344444,Moderate,
loc_01129,Sahara,Fés-Meknés,Sidi Majbar,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.14473056,-4.023936111,Difficult,
loc_01130,Sahara,Fés-Meknés,Taffert Est,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.67219722,-4.150244444,Difficult,
loc_01131,Sahara,Fés-Meknés,Taffert Nord,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.67719722,-4.157125,Difficult,
loc_01132,Sahara,Fés-Meknés,Taffert Nord-Est,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.67546389,-4.138188889,Easy,
loc_01133,Sahara,Fés-Meknés,Taffert Ouest,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.67615278,-4.165661111,Difficult,
loc_01134,Sahara,Fés-Meknés,Tahfourt,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.71246389,-4.173466667,Difficult,
loc_01135,Sahara,Fés-Meknés,Talghremte,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,32.96511111,-5.264477778,Moderate,
loc_01136,Sahara,Fés-Meknés,Talou Ou Taachat,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.73841111,-4.239441667,Difficult,
loc_01137,Sahara,Fés-Meknés,Tidrine,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.495075,-5.065358333,Easy,
loc_01138,Morocco,Fés-Meknés,Tifratine,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.69466111,-5.380022222,Difficult,
loc_01139,Morocco,Fés-Meknés,Timezouine,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.04939722,-4.101877778,Difficult,
loc_01140,Morocco,Fés-Meknés,Timezouine,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.043175,-4.109075,Difficult,
loc_01141,Morocco,Fés-Meknés,Tirardine,,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation,33.44990556,-4.364108333,Difficult,
loc_01142,Morocco,Fés-Meknés,Tisfoula,,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.24468333,-5.347758333,Easy,
loc_01143,Meseta,Fés-Meknés,Tit Azourane,H,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.10053611,-4.020405556,Moderate,
loc_01144,Meseta,Fés-Meknés,Tlet fam,G,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.03856111,-4.091291667,Difficult,
loc_01145,Meseta,Fés-Meknés,Toughlamte,PL&S,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,34.12980278,-4.046383333,Difficult,
loc_01146,Meseta,Fés-Meknés,Trou Arhelouet,S&SG,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.67271944,-4.193761111,Moderate,
loc_01147,Meseta,Fés-Meknés,Trou de Panthère,R,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion,33.28542222,-5.223811111,Moderate,
loc_01148,Meseta,Fés-Meknés,Bou-Teguerrouine,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.27884167,-5.094733333,Moderate,
loc_01149,Meseta,Fés-Meknés,El Koudiate,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.51963056,-5.164138889,Moderate,
loc_01150,Meseta,Fés-Meknés,Jbel Hébri,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.35566111,-5.154808333,Easy,
loc_01151,,Fés-Meknés,Taiissout,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.31989722,-5.111116667,Easy,
loc_01152,,Fés-Meknés,Lechmine Aït el Haj,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.38159722,-5.070113889,Moderate,
loc_01153,,Fés-Meknés,Bou-Ibalrhatène,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.33925278,-5.047933333,Moderate,
loc_01154,,Fés-Meknés,Lechmine n’Ikettane,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.37613333,-5.125405556,Easy,
loc_01155,,Fés-Meknés,Lechmine Izgar,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.26420278,-5.104872222,Moderate,
loc_01156,,Fés-Meknés,Ouest Hébri,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.36046944,-5.141663889,Easy,
loc_01157,,Fés-Meknés,Tahbrite,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.34624722,-5.130202778,Easy,
loc_01158,,Fés-Meknés,Timahdite,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.23072778,-5.066408333,Easy,
loc_01159,,Fés-Meknés,Lechmine Ait el Haj,,"Baadi and Németh, 2023","Volcanic Landscape of the Middle Atlas: A Representative Heritage of Moroccan Geological History









",33.38143889,-5.299227778,Moderate,
loc_01160,,Fés-Meknés,Michlifene,,"Baadi et al., 2023f","The Volcanism of the Plio-Quaternary of Azrou-Timahdite Plateau (Central Middle Atlas, Morocco): Potential for Geotourism Development",33.54006944,-5.155341667,Easy,
loc_01161,,Fés-Meknés,Lechmine Bou-Ibalrhatène,,"Baadi et al., 2023f","The Volcanism of the Plio-Quaternary of Azrou-Timahdite Plateau (Central Middle Atlas, Morocco): Potential for Geotourism Development",33.33996111,-5.061683333,Moderate,
